No articulo,Articulo,Palabra,Tipo entidad
40,0211-699501013259,y,o
40,0211-699501013259,vitamina,i
40,0211-699501013259,B6,i
40,0211-699501013259,aunque,o
40,0211-699501013259,inicialmente,o
40,0211-699501013259,se,o
40,0211-699501013259,reduce,o
40,0211-699501013259,la,o
40,0211-699501013259,tHcy,i
40,0211-699501013259,esta,o
40,0211-699501013259,respuesta,o
40,0211-699501013259,se,o
40,0211-699501013259,hace,o
40,0211-699501013259,refractaria,o
40,0211-699501013259,correlacionandose,o
40,0211-699501013259,directamente,o
40,0211-699501013259,la,o
40,0211-699501013259,tHcy,i
40,0211-699501013259,con,o
40,0211-699501013259,la,o
40,0211-699501013259,albumina,i
40,0211-699501013259,plasmatica,i
40,0211-699501013259,La,o
40,0211-699501013259,interpretacion,o
40,0211-699501013259,de,o
40,0211-699501013259,los,o
40,0211-699501013259,niveles,i
40,0211-699501013259,de,i
40,0211-699501013259,tHcy,i
40,0211-699501013259,debe,o
40,0211-699501013259,tener,o
40,0211-699501013259,en,o
40,0211-699501013259,cuenta,o
40,0211-699501013259,la,o
40,0211-699501013259,concentracion,i
40,0211-699501013259,de,i
40,0211-699501013259,albumina,i
41,0211-699501013259,Efecto,o
41,0211-699501013259,de,o
41,0211-699501013259,la,o
41,0211-699501013259,suplementacion,i
41,0211-699501013259,con,o
41,0211-699501013259,acido,i
41,0211-699501013259,folico,i
41,0211-699501013259,sobre,o
41,0211-699501013259,los,o
41,0211-699501013259,niveles,i
41,0211-699501013259,de,i
41,0211-699501013259,homocisteina,i
41,0211-699501013259,total,o
41,0211-699501013259,en,o
41,0211-699501013259,pacientes,o
41,0211-699501013259,en,o
41,0211-699501013259,hemodialisis,i
41,0211-699501013259,La,o
41,0211-699501013259,hiperhomocisteinemia,i
41,0211-699501013259,es,o
41,0211-699501013259,un,o
41,0211-699501013259,marcador,o
41,0211-699501013259,de,o
41,0211-699501013259,riesgo,o
41,0211-699501013259,independiente,o
41,0211-699501013259,de,o
41,0211-699501013259,morbimortalidad,o
41,0211-699501013259,cardiovascular,i
41,0211-699501013259,Hemos,o
41,0211-699501013259,intentado,o
41,0211-699501013259,prospectivamente,o
41,0211-699501013259,reducir,o
41,0211-699501013259,los,o
41,0211-699501013259,niveles,i
41,0211-699501013259,de,i
41,0211-699501013259,homocisteina,i
41,0211-699501013259,total,o
41,0211-699501013259,tHcy,i
41,0211-699501013259,mediante,o
41,0211-699501013259,suplemento,o
41,0211-699501013259,con,o
41,0211-699501013259,acido,i
41,0211-699501013259,folico,i
41,0211-699501013259,y,o
41,0211-699501013259,vitamina,i
41,0211-699501013259,B6,i
41,0211-699501013259,pp,i
41,0211-699501013259,valorando,o
41,0211-699501013259,su,o
41,0211-699501013259,posible,o
41,0211-699501013259,correlacion,o
41,0211-699501013259,con,o
41,0211-699501013259,dosis,o
41,0211-699501013259,de,o
41,0211-699501013259,dialisis,i
41,0211-699501013259,funcion,i
41,0211-699501013259,residual,i
41,0211-699501013259,y,o
41,0211-699501013259,parametros,o
41,0211-699501013259,nutricionales,o
41,0211-699501013259,Metodos,o
41,0211-699501013259,Todos,o
41,0211-699501013259,los,o
41,0211-699501013259,pacientes,o
41,0211-699501013259,en,o
41,0211-699501013259,hemodialisis,i
41,0211-699501013259,al,o
41,0211-699501013259,comienzo,o
41,0211-699501013259,del,o
41,0211-699501013259,estudio,o
41,0211-699501013259,que,o
41,0211-699501013259,no,o
41,0211-699501013259,recibian,o
41,0211-699501013259,acido,i
41,0211-699501013259,folico,i
41,0211-699501013259,ni,o
41,0211-699501013259,vitamina,i
41,0211-699501013259,B6,i
41,0211-699501013259,asi,o
41,0211-699501013259,como,o
41,0211-699501013259,los,o
41,0211-699501013259,incorporados,o
41,0211-699501013259,posteriormente,o
41,0211-699501013259,a,o
41,0211-699501013259,partir,o
41,0211-699501013259,de,o
41,0211-699501013259,su,o
41,0211-699501013259,tercer,o
41,0211-699501013259,mes,o
41,0211-699501013259,en,o
41,0211-699501013259,hemodialisis,i
41,0211-699501013259,recibieron,o
41,0211-699501013259,5,o
41,0211-699501013259,mg,o
41,0211-699501013259,orales,o
41,0211-699501013259,de,o
41,0211-699501013259,acido,i
41,0211-699501013259,folico,i
41,0211-699501013259,cada,o
41,0211-699501013259,48,o
41,0211-699501013259,horas,o
41,0211-699501013259,y,o
41,0211-699501013259,40,o
41,0211-699501013259,mg,o
41,0211-699501013259,orales,o
41,0211-699501013259,de,o
41,0211-699501013259,vitamina,i
41,0211-699501013259,B6,i
41,0211-699501013259,cada,o
41,0211-699501013259,semana,o
41,0211-699501013259,Se,o
41,0211-699501013259,determinaron,o
41,0211-699501013259,al,o
41,0211-699501013259,comienzo,o
41,0211-699501013259,del,o
41,0211-699501013259,estudio,o
41,0211-699501013259,y,o
41,0211-699501013259,cada,o
41,0211-699501013259,2,o
41,0211-699501013259,meses,o
41,0211-699501013259,niveles,i
41,0211-699501013259,de,i
41,0211-699501013259,folato,i
41,0211-699501013259,vitamina,i
41,0211-699501013259,B12,i
41,0211-699501013259,inmunoensayo,i
41,0211-699501013259,albumina,i
41,0211-699501013259,y,o
41,0211-699501013259,cinetica,o
41,0211-699501013259,de,o
41,0211-699501013259,la,o
41,0211-699501013259,urea,i
41,0211-699501013259,KTV,o
41,0211-699501013259,KRU,o
41,0211-699501013259,PCRn,o
41,0211-699501013259,y,o
41,0211-699501013259,cada,o
41,0211-699501013259,6,o
41,0211-699501013259,meses,o
41,0211-699501013259,tHcy,i
41,0211-699501013259,HPLC,i
41,0211-699501013259,y,o
41,0211-699501013259,pp,i
41,0211-699501013259,RIA,i
41,0211-699501013259,Resultados,o
41,0211-699501013259,80,o
41,0211-699501013259,pacientes,o
41,0211-699501013259,fueron,o
41,0211-699501013259,incluidos,o
41,0211-699501013259,en,o
41,0211-699501013259,el,o
41,0211-699501013259,estudio,o
41,0211-699501013259,basal,o
41,0211-699501013259,con,o
41,0211-699501013259,una,o
41,0211-699501013259,prevalencia,o
41,0211-699501013259,de,o
41,0211-699501013259,hiperhomocisteinemia,i
41,0211-699501013259,del,o
41,0211-699501013259,844,o
41,0211-699501013259,deficit,i
41,0211-699501013259,de,i
41,0211-699501013259,pp,i
41,0211-699501013259,en,o
41,0211-699501013259,el,o
41,0211-699501013259,32,o
41,0211-699501013259,y,o
41,0211-699501013259,folato,i
41,0211-699501013259,en,o
41,0211-699501013259,el,o
41,0211-699501013259,rango,o
41,0211-699501013259,normal,o
41,0211-699501013259,bajo,o
41,0211-699501013259,los,o
41,0211-699501013259,niveles,i
41,0211-699501013259,de,i
41,0211-699501013259,tHcy,i
41,0211-699501013259,se,o
41,0211-699501013259,correlacionaban,o
41,0211-699501013259,inversamente,o
41,0211-699501013259,con,o
41,0211-699501013259,los,o
41,0211-699501013259,del,o
41,0211-699501013259,folato,i
41,0211-699501013259,r,o
41,0211-699501013259,0336,o
41,0211-699501013259,p,o
41,0211-699501013259,001,o
41,0211-699501013259,pero,o
41,0211-699501013259,no,o
41,0211-699501013259,con,o
41,0211-699501013259,pp,i
41,0211-699501013259,B12,i
41,0211-699501013259,edad,o
41,0211-699501013259,albumina,i
41,0211-699501013259,KTV,o
41,0211-699501013259,KRU,o
41,0211-699501013259,PCRn,o
41,0211-699501013259,Cincuenta,o
41,0211-699501013259,y,o
41,0211-699501013259,ocho,o
41,0211-699501013259,pacientes,o
41,0211-699501013259,recibieron,o
41,0211-699501013259,seis,o
41,0211-699501013259,meses,o
41,0211-699501013259,de,o
41,0211-699501013259,suplementacion,i
41,0211-699501013259,con,o
41,0211-699501013259,normalizacion,o
41,0211-699501013259,del,o
41,0211-699501013259,pp,i
41,0211-699501013259,aumento,o
41,0211-699501013259,del,o
41,0211-699501013259,folato,i
41,0211-699501013259,703,o
41,0211-699501013259,IC,o
41,0211-699501013259,638,o
41,0211-699501013259,795,o
41,0211-699501013259,vs,o
41,0211-699501013259,6181,o
41,0211-699501013259,IC,o
41,0211-699501013259,4447,o
41,0211-699501013259,7811,o
41,0211-699501013259,p,o
41,0211-699501013259,0001,o
41,0211-699501013259,y,o
41,0211-699501013259,descenso,o
41,0211-699501013259,de,o
41,0211-699501013259,la,o
41,0211-699501013259,tHcy,i
41,0211-699501013259,240,o
41,0211-699501013259,IC,o
41,0211-699501013259,213,o
41,0211-699501013259,264,o
41,0211-699501013259,vs,o
41,0211-699501013259,199,o
41,0211-699501013259,IC,o
41,0211-699501013259,175,o
41,0211-699501013259,224,o
41,0211-699501013259,p,o
41,0211-699501013259,005,o
41,0211-699501013259,Han,o
41,0211-699501013259,recibido,o
41,0211-699501013259,suplementacion,i
41,0211-699501013259,durante,o
41,0211-699501013259,12,o
41,0211-699501013259,meses,o
41,0211-699501013259,33,o
41,0211-699501013259,pacientes,o
41,0211-699501013259,pero,o
41,0211-699501013259,a,o
41,0211-699501013259,pesar,o
41,0211-699501013259,de,o
41,0211-699501013259,un,o
41,0211-699501013259,continuo,o
41,0211-699501013259,aumento,o
41,0211-699501013259,del,o
41,0211-699501013259,folato,i
41,0211-699501013259,10078,o
41,0211-699501013259,IC,o
41,0211-699501013259,7481,o
41,0211-699501013259,12674,o
41,0211-699501013259,p,o
41,0211-699501013259,0001,o
41,0211-699501013259,solo,o
41,0211-699501013259,3,o
41,0211-699501013259,pacientes,o
41,0211-699501013259,presentan,o
41,0211-699501013259,niveles,o
41,0211-699501013259,normales,o
41,0211-699501013259,de,o
41,0211-699501013259,tHcy,i
41,0211-699501013259,correlacionandose,o
41,0211-699501013259,directamente,o
41,0211-699501013259,tHcy,i
41,0211-699501013259,con,o
41,0211-699501013259,la,o
41,0211-699501013259,albumina,i
41,0211-699501013259,r,o
41,0211-699501013259,056,o
41,0211-699501013259,p,o
41,0211-699501013259,0001,o
41,0211-699501013259,que,o
41,0211-699501013259,se,o
41,0211-699501013259,elevo,o
41,0211-699501013259,con,o
41,0211-699501013259,respecto,o
41,0211-699501013259,al,o
41,0211-699501013259,inicio,o
41,0211-699501013259,337,o
41,0211-699501013259,IC,o
41,0211-699501013259,327,o
41,0211-699501013259,346,o
41,0211-699501013259,vs,o
41,0211-699501013259,350,o
41,0211-699501013259,IC,o
41,0211-699501013259,337,o
41,0211-699501013259,363,o
41,0211-699501013259,p,o
41,0211-699501013259,005,o
41,0211-699501013259,Conclusion,o
41,0211-699501013259,Tras,o
41,0211-699501013259,suplementacion,i
41,0211-699501013259,con,o
41,0211-699501013259,acido,i
41,0211-699501013259,folico,i
41,0211-699501013259,y,o
41,0211-699501013259,vitamina,i
41,0211-699501013259,B6,i
41,0211-699501013259,aunque,o
41,0211-699501013259,inicialmente,o
41,0211-699501013259,se,o
41,0211-699501013259,reduce,o
41,0211-699501013259,la,o
41,0211-699501013259,tHcy,i
41,0211-699501013259,esta,o
41,0211-699501013259,respuesta,o
41,0211-699501013259,se,o
41,0211-699501013259,hace,o
41,0211-699501013259,refractaria,o
41,0211-699501013259,correlacionandose,o
41,0211-699501013259,directamente,o
41,0211-699501013259,la,o
41,0211-699501013259,tHcy,i
41,0211-699501013259,con,o
41,0211-699501013259,la,o
41,0211-699501013259,albumina,i
41,0211-699501013259,plasmatica,i
41,0211-699501013259,La,o
41,0211-699501013259,interpretacion,o
41,0211-699501013259,de,o
41,0211-699501013259,los,o
41,0211-699501013259,niveles,i
41,0211-699501013259,de,i
41,0211-699501013259,tHcy,i
41,0211-699501013259,debe,o
41,0211-699501013259,tener,o
41,0211-699501013259,en,o
41,0211-699501013259,cuenta,o
41,0211-699501013259,la,o
41,0211-699501013259,concentracion,i
41,0211-699501013259,de,i
41,0211-699501013259,albumina,i
42,0211-699501013259,Efecto,o
42,0211-699501013259,de,o
42,0211-699501013259,la,o
42,0211-699501013259,suplementacion,i
42,0211-699501013259,con,o
42,0211-699501013259,acido,i
42,0211-699501013259,folico,i
42,0211-699501013259,sobre,o
42,0211-699501013259,los,o
42,0211-699501013259,niveles,i
42,0211-699501013259,de,i
42,0211-699501013259,homocisteina,i
42,0211-699501013259,total,o
42,0211-699501013259,en,o
42,0211-699501013259,pacientes,o
42,0211-699501013259,en,o
42,0211-699501013259,hemodialisis,i
42,0211-699501013259,La,o
42,0211-699501013259,hiperhomocisteinemia,i
42,0211-699501013259,es,o
42,0211-699501013259,un,o
42,0211-699501013259,marcador,o
42,0211-699501013259,de,o
42,0211-699501013259,riesgo,o
42,0211-699501013259,independiente,o
42,0211-699501013259,de,o
42,0211-699501013259,morbimortalidad,o
42,0211-699501013259,cardiovascular,i
42,0211-699501013259,Hemos,o
42,0211-699501013259,intentado,o
42,0211-699501013259,prospectivamente,o
42,0211-699501013259,reducir,o
42,0211-699501013259,los,o
42,0211-699501013259,niveles,i
42,0211-699501013259,de,i
42,0211-699501013259,homocisteina,i
42,0211-699501013259,total,o
42,0211-699501013259,tHcy,i
42,0211-699501013259,mediante,o
42,0211-699501013259,suplemento,o
42,0211-699501013259,con,o
42,0211-699501013259,acido,i
42,0211-699501013259,folico,i
42,0211-699501013259,y,o
42,0211-699501013259,vitamina,i
42,0211-699501013259,B6,i
42,0211-699501013259,pp,i
42,0211-699501013259,valorando,o
42,0211-699501013259,su,o
42,0211-699501013259,posible,o
42,0211-699501013259,correlacion,o
42,0211-699501013259,con,o
42,0211-699501013259,dosis,o
42,0211-699501013259,de,o
42,0211-699501013259,dialisis,i
42,0211-699501013259,funcion,i
42,0211-699501013259,residual,i
42,0211-699501013259,y,o
42,0211-699501013259,parametros,o
42,0211-699501013259,nutricionales,o
42,0211-699501013259,Metodos,o
42,0211-699501013259,Todos,o
42,0211-699501013259,los,o
42,0211-699501013259,pacientes,o
42,0211-699501013259,en,o
42,0211-699501013259,hemodialisis,i
42,0211-699501013259,al,o
42,0211-699501013259,comienzo,o
42,0211-699501013259,del,o
42,0211-699501013259,estudio,o
42,0211-699501013259,que,o
42,0211-699501013259,no,o
42,0211-699501013259,recibian,o
42,0211-699501013259,acido,i
42,0211-699501013259,folico,i
42,0211-699501013259,ni,o
42,0211-699501013259,vitamina,i
42,0211-699501013259,B6,i
42,0211-699501013259,asi,o
42,0211-699501013259,como,o
42,0211-699501013259,los,o
42,0211-699501013259,incorporados,o
42,0211-699501013259,posteriormente,o
42,0211-699501013259,a,o
42,0211-699501013259,partir,o
42,0211-699501013259,de,o
42,0211-699501013259,su,o
42,0211-699501013259,tercer,o
42,0211-699501013259,mes,o
42,0211-699501013259,en,o
42,0211-699501013259,hemodialisis,i
42,0211-699501013259,recibieron,o
42,0211-699501013259,5,o
42,0211-699501013259,mg,o
42,0211-699501013259,orales,o
42,0211-699501013259,de,o
42,0211-699501013259,acido,i
42,0211-699501013259,folico,i
42,0211-699501013259,cada,o
42,0211-699501013259,48,o
42,0211-699501013259,horas,o
42,0211-699501013259,y,o
42,0211-699501013259,40,o
42,0211-699501013259,mg,o
42,0211-699501013259,orales,o
42,0211-699501013259,de,o
42,0211-699501013259,vitamina,i
42,0211-699501013259,B6,i
42,0211-699501013259,cada,o
42,0211-699501013259,semana,o
42,0211-699501013259,Se,o
42,0211-699501013259,determinaron,o
42,0211-699501013259,al,o
42,0211-699501013259,comienzo,o
42,0211-699501013259,del,o
42,0211-699501013259,estudio,o
42,0211-699501013259,y,o
42,0211-699501013259,cada,o
42,0211-699501013259,2,o
42,0211-699501013259,meses,o
42,0211-699501013259,niveles,i
42,0211-699501013259,de,i
42,0211-699501013259,folato,i
42,0211-699501013259,vitamina,i
42,0211-699501013259,B12,i
42,0211-699501013259,inmunoensayo,i
42,0211-699501013259,albumina,i
42,0211-699501013259,y,o
42,0211-699501013259,cinetica,o
42,0211-699501013259,de,o
42,0211-699501013259,la,o
42,0211-699501013259,urea,i
42,0211-699501013259,KTV,o
42,0211-699501013259,KRU,o
42,0211-699501013259,PCRn,o
42,0211-699501013259,y,o
42,0211-699501013259,cada,o
42,0211-699501013259,6,o
42,0211-699501013259,meses,o
42,0211-699501013259,tHcy,i
42,0211-699501013259,HPLC,i
42,0211-699501013259,y,o
42,0211-699501013259,pp,i
42,0211-699501013259,RIA,i
42,0211-699501013259,Resultados,o
42,0211-699501013259,80,o
42,0211-699501013259,pacientes,o
42,0211-699501013259,fueron,o
42,0211-699501013259,incluidos,o
42,0211-699501013259,en,o
42,0211-699501013259,el,o
42,0211-699501013259,estudio,o
42,0211-699501013259,basal,o
42,0211-699501013259,con,o
42,0211-699501013259,una,o
42,0211-699501013259,prevalencia,o
42,0211-699501013259,de,o
42,0211-699501013259,hiperhomocisteinemia,i
42,0211-699501013259,del,o
42,0211-699501013259,844,o
42,0211-699501013259,deficit,i
42,0211-699501013259,de,i
42,0211-699501013259,pp,i
42,0211-699501013259,en,o
42,0211-699501013259,el,o
42,0211-699501013259,32,o
42,0211-699501013259,y,o
42,0211-699501013259,folato,i
42,0211-699501013259,en,o
42,0211-699501013259,el,o
42,0211-699501013259,rango,o
42,0211-699501013259,normal,o
42,0211-699501013259,bajo,o
42,0211-699501013259,los,o
42,0211-699501013259,niveles,i
42,0211-699501013259,de,i
42,0211-699501013259,tHcy,i
42,0211-699501013259,se,o
42,0211-699501013259,correlacionaban,o
42,0211-699501013259,inversamente,o
42,0211-699501013259,con,o
42,0211-699501013259,los,o
42,0211-699501013259,del,o
42,0211-699501013259,folato,i
42,0211-699501013259,r,o
42,0211-699501013259,0336,o
42,0211-699501013259,p,o
42,0211-699501013259,001,o
42,0211-699501013259,pero,o
42,0211-699501013259,no,o
42,0211-699501013259,con,o
42,0211-699501013259,pp,i
42,0211-699501013259,B12,i
42,0211-699501013259,edad,o
42,0211-699501013259,albumina,i
42,0211-699501013259,KTV,o
42,0211-699501013259,KRU,o
42,0211-699501013259,PCRn,o
42,0211-699501013259,Cincuenta,o
42,0211-699501013259,y,o
42,0211-699501013259,ocho,o
42,0211-699501013259,pacientes,o
42,0211-699501013259,recibieron,o
42,0211-699501013259,seis,o
42,0211-699501013259,meses,o
42,0211-699501013259,de,o
42,0211-699501013259,suplementacion,i
42,0211-699501013259,con,o
42,0211-699501013259,normalizacion,o
